project_gid,project_name,task_gid,task_name,section,canonical_phase,completed,created_at,completed_at,assignee,num_subtasks,resource_subtype,tracked_minutes,n_activity,n_comments,task_custom_fields
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226131236946,Develop Design Document,Design,Design,False,2025-05-12T13:30:03.031Z,,Yi Lu,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226132793400,Develop Media Asset List,Design,Design,False,2025-05-12T13:30:03.315Z,,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226132793406,Deliver Course Map,Design,Design,True,2025-05-12T13:30:03.529Z,2025-07-03T16:44:59.206Z,Yi Lu,0,milestone,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226132793415,Finalize Project Charter,Design,Design,False,2025-05-12T13:30:03.858Z,,Michael Lerma,0,milestone,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226132793424,Finalize IP Agreement,Design,Design,False,2025-05-12T13:30:04.165Z,,Michael Lerma,0,milestone,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210495321691252,Project Management Hours,Design,Design,False,2025-06-09T20:23:52.970Z,,Michael Lerma,1,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": null}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226132887673,Create Scripting Document,Pre-Production,Pre-Production,False,2025-05-12T13:30:04.452Z,,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226132887679,Develop Production Schedule,Pre-Production,Pre-Production,False,2025-05-12T13:30:04.645Z,,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226132887685,Finalize Scripting (Details in Asset Spreadsheet Project),Pre-Production,Pre-Production,False,2025-05-12T13:30:04.865Z,,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226037900408,Deliver Lookbook,Pre-Production,Pre-Production,False,2025-05-12T13:29:57.119Z,,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226044595455,Finalize Branding,Pre-Production,Pre-Production,False,2025-05-12T13:29:57.438Z,,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226044595461,Develop Interactives,Pre-Production,Pre-Production,True,2025-05-12T13:29:57.614Z,2025-07-27T22:39:49.164Z,Yi Lu,0,default_task,270.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226044595468,Finalize Filming (Details in Asset Spreadsheet Project),Production,Production,False,2025-05-12T13:29:57.953Z,,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226044595474,Finalize Interactives,Production,Production,False,2025-05-12T13:29:58.132Z,,Yi Lu,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226044595481,Finalize Edits (Details in Asset Spreadsheet Project),Post-Production,Post-Production,False,2025-05-12T13:29:58.460Z,,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210709606608597,Build course in Canvas,Design Development,Design Development,True,2025-07-03T16:48:51.170Z,2025-07-27T22:39:56.475Z,Yi Lu,0,default_task,870.0,0,0,"{""Estimated time"": null, ""Responsible Team"": null}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210709606608591,Content Development,Design Development,Design Development,True,2025-07-03T16:47:08.073Z,2025-07-27T22:39:57.002Z,Yi Lu,0,default_task,1260.0,0,0,"{""Estimated time"": null, ""Responsible Team"": null}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226044712583,Finalize Assessments,Design Development,Design Development,False,2025-05-12T13:29:58.675Z,,Yi Lu,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226044712590,Finalize IVQ's,Design Development,Design Development,False,2025-05-12T13:29:59.006Z,,Yi Lu,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226044712597,Finalize Course Build,Design Development,Design Development,False,2025-05-12T13:29:59.261Z,,Yi Lu,0,default_task,60.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226044712604,QA Course Build,Design Development,Design Development,False,2025-05-12T13:29:59.511Z,,Yi Lu,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226069794888,Delivery / Handoff ,Design Development,Design Development,False,2025-05-12T13:30:01.946Z,,Michael Lerma,0,milestone,75.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226067185754,Send out survey,Post-Project Evaluation,Post-Project Evaluation,False,2025-05-12T13:29:57.054Z,,Michael Lerma,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226067185761,Create Qualtrics Report,Post-Project Evaluation,Post-Project Evaluation,False,2025-05-12T13:29:57.514Z,,Michael Lerma,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226067185768,Initiate Retrospective,Post-Project Evaluation,Post-Project Evaluation,False,2025-05-12T13:29:57.809Z,,Michael Lerma,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226069467051,Create Final Report,Post-Project Evaluation,Post-Project Evaluation,False,2025-05-12T13:29:58.095Z,,Michael Lerma,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1210226265548065,Project Kickoff,Analysis,Analysis,True,2025-05-12T13:41:53.240Z,2025-05-19T13:21:49.623Z,Michael Lerma,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1210226265548072,Create Project Charter,Analysis,Analysis,True,2025-05-12T13:41:53.558Z,2025-06-17T19:56:02.962Z,Michael Lerma,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1210226265673319,Create IP Agreement,Analysis,Analysis,True,2025-05-12T13:41:53.845Z,2025-06-17T19:56:03.457Z,Michael Lerma,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1210226265673326,Create Course Map Document,Design,Design,True,2025-05-12T13:41:54.141Z,2025-07-11T20:13:52.870Z,Yi Lu,0,default_task,480.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1210226265673333,Develop Learning Objectives,Design,Design,True,2025-05-12T13:41:54.477Z,2025-07-11T20:13:53.570Z,Yi Lu,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1210226265673340,Develop Course Structure / Flow,Design,Design,True,2025-05-12T13:41:54.804Z,2025-07-11T20:13:54.759Z,Yi Lu,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1210226320421028,Finalize Modules on Course Map,Design,Design,True,2025-05-12T13:41:57.981Z,2025-08-09T00:18:29.672Z,Yi Lu,0,default_task,300.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1210226328099112,Determine Creative Treatment,Design,Design,True,2025-05-12T13:41:58.507Z,2025-08-11T13:08:25.893Z,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1210226328099131,Deliver Course Map,Design,Design,False,2025-05-12T13:41:59.349Z,,Yi Lu,0,milestone,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1210226328099140,Finalize Project Charter,Design,Design,True,2025-05-12T13:41:59.759Z,2025-08-11T13:08:18.336Z,Michael Lerma,0,milestone,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1210226328233537,Finalize IP Agreement,Design,Design,True,2025-05-12T13:42:00.154Z,2025-08-11T13:08:18.758Z,Michael Lerma,0,milestone,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1210226328233546,Create Scripting Document,Pre-Production,Pre-Production,True,2025-05-12T13:42:00.513Z,2025-08-11T13:08:09.045Z,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1210226328233552,Develop Production Schedule,Pre-Production,Pre-Production,True,2025-05-12T13:42:00.788Z,2025-08-11T13:08:09.760Z,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1210226328233558,Finalize Scripting (Details in Asset Spreadsheet Project),Pre-Production,Pre-Production,True,2025-05-12T13:42:01.030Z,2025-08-11T13:08:07.932Z,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1210226239641515,XR Development,Production,Production,False,2025-05-12T13:41:52.797Z,,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1210780793782679,PM Hours - Michael,Production,Production,False,2025-07-13T03:43:28.975Z,,Michael Lerma,0,default_task,30.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1210226240002867,Finalize XR Development,Post-Production,Post-Production,False,2025-05-12T13:41:53.337Z,,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1211022621321817,QA Development Portion,Post-Production,Post-Production,False,2025-08-11T13:09:47.842Z,,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": null}"
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1210226240002873,Finalize Assessments,Design Development,Design Development,False,2025-05-12T13:41:53.614Z,,Yi Lu,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1210226240002880,Finalize IVQ's,Design Development,Design Development,False,2025-05-12T13:41:53.914Z,,Yi Lu,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1210226240002887,Course Build,Design Development,Design Development,False,2025-05-12T13:41:54.198Z,,Yi Lu,0,default_task,360.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1210226240002894,QA Course Build,Design Development,Design Development,False,2025-05-12T13:41:54.493Z,,Yi Lu,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1210226237071353,Delivery / Handoff ,Design Development,Design Development,False,2025-05-12T13:41:57.102Z,,Michael Lerma,0,milestone,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1210226257046013,Send out survey,Post-Project Evaluation,Post-Project Evaluation,False,2025-05-12T13:41:51.902Z,,Michael Lerma,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1210226257046020,Create Qualtrics Report,Post-Project Evaluation,Post-Project Evaluation,False,2025-05-12T13:41:52.385Z,,Michael Lerma,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1210226265548051,Initiate Retrospective,Post-Project Evaluation,Post-Project Evaluation,False,2025-05-12T13:41:52.697Z,,Michael Lerma,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1210226265548058,Create Final Report,Post-Project Evaluation,Post-Project Evaluation,False,2025-05-12T13:41:52.973Z,,Michael Lerma,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210225716846547,Sprint 2025 - VR in Global Health Training - Elizabeth Wood,1210226342686236,Project Kickoff,Analysis,Analysis,True,2025-05-12T13:45:02.020Z,2025-06-23T17:02:06.579Z,Michael Lerma,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210225716846547,Sprint 2025 - VR in Global Health Training - Elizabeth Wood,1210226342686243,Create Project Charter,Analysis,Analysis,True,2025-05-12T13:45:02.356Z,2025-06-23T17:02:07.058Z,Michael Lerma,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210225716846547,Sprint 2025 - VR in Global Health Training - Elizabeth Wood,1210226342686250,Create IP Agreement,Analysis,Analysis,True,2025-05-12T13:45:02.640Z,2025-06-23T17:02:07.868Z,Michael Lerma,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210225716846547,Sprint 2025 - VR in Global Health Training - Elizabeth Wood,1210226342817742,Create Course Map Document,Design,Design,True,2025-05-12T13:45:02.928Z,2025-07-13T03:32:45.310Z,Kuangchen Hsu,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210225716846547,Sprint 2025 - VR in Global Health Training - Elizabeth Wood,1210226342817749,Develop Learning Objectives,Design,Design,True,2025-05-12T13:45:03.263Z,2025-07-13T03:32:45.973Z,Kuangchen Hsu,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210225716846547,Sprint 2025 - VR in Global Health Training - Elizabeth Wood,1210226342817756,Develop Course Structure / Flow,Design,Design,True,2025-05-12T13:45:03.544Z,2025-07-13T03:32:46.582Z,Kuangchen Hsu,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210225716846547,Sprint 2025 - VR in Global Health Training - Elizabeth Wood,1210226248604945,Finalize Modules on Course Map,Design,Design,True,2025-05-12T13:45:07.170Z,2025-07-13T03:32:47.255Z,Kuangchen Hsu,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210225716846547,Sprint 2025 - VR in Global Health Training - Elizabeth Wood,1210226248604952,Determine Creative Treatment,Design,Design,True,2025-05-12T13:45:07.548Z,2025-07-13T03:32:47.966Z,Michael Takami,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210225716846547,Sprint 2025 - VR in Global Health Training - Elizabeth Wood,1210226390465818,Develop Media Asset List,Design,Design,False,2025-05-12T13:45:08.113Z,,Michael Takami,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210225716846547,Sprint 2025 - VR in Global Health Training - Elizabeth Wood,1210226390465825,Deliver Course Map,Design,Design,False,2025-05-12T13:45:08.364Z,,Kuangchen Hsu,0,milestone,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210225716846547,Sprint 2025 - VR in Global Health Training - Elizabeth Wood,1210226390465834,Finalize Project Charter,Design,Design,False,2025-05-12T13:45:08.687Z,,Michael Lerma,0,milestone,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210225716846547,Sprint 2025 - VR in Global Health Training - Elizabeth Wood,1210226390552915,Finalize IP Agreement,Design,Design,False,2025-05-12T13:45:09.006Z,,Michael Lerma,0,milestone,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210225716846547,Sprint 2025 - VR in Global Health Training - Elizabeth Wood,1210226390552924,Create Scripting Document,Pre-Production,Pre-Production,False,2025-05-12T13:45:09.298Z,,Michael Takami,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
